WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,SPECIES,ORIGIN,HITS,HEIGHT,DATE,SURVEY,EXCLOSURE,NOTES
Moorabool,Bakers Bridge,1,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,W,-1,Phragmites australis,native,32,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,W,-1,Cycnogeton procerum,native,38,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,A,0,Water,ground,25,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,A,0,Bare,ground,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,A,0,Litter,ground,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,A,0,Cycnogeton procerum,native,36,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,A,0,Log,ground,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,A,0,Lachnagrostis filiformis s.l.,native,11,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,A,0,Persicaria decipiens,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,B,1,Litter,ground,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,B,1,Bare,ground,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,B,1,Lachnagrostis filiformis s.l.,native,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,B,1,Persicaria subsessilis,native,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,B,1,Cycnogeton procerum,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,C,2,Litter,ground,19,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,C,2,Bare,ground,21,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,C,2,Lachnagrostis filiformis s.l.,native,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,C,2,Lolium rigidum,exotic,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,C,2,Symphyotrichum subulatum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,D,3,Tree,ground,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,D,3,Lachnagrostis filiformis s.l.,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,D,3,Litter,ground,19,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,D,3,Lolium rigidum,exotic,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,D,3,Bromus catharticus,exotic,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,D,3,Cirsium vulgare,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,D,3,Sonchus oleraceus,exotic,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,E,4,Bare,ground,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,E,4,Lolium rigidum,exotic,27,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,E,4,Bromus catharticus,exotic,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,E,4,Phalaris aquatica,exotic,24,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,E,4,Sonchus oleraceus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,E,4,Hordeum leporinum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,1,E,4,Litter,ground,33,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,W,-1,Cycnogeton procerum,native,32,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,W,-1,Phragmites australis,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,W,-1,Ceratophyllum demersum,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,A,0,Litter,ground,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,A,0,Isolepis inundata,native,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,A,0,Water,ground,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,A,0,Cycnogeton procerum,native,21,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,A,0,Lachnagrostis filiformis s.l.,native,24,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,A,0,Symphyotrichum subulatum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,B,1,Bare,ground,32,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,B,1,Litter,ground,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,B,1,Lachnagrostis filiformis s.l.,native,19,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,B,1,Phalaris aquatica,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,B,1,Symphyotrichum subulatum,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,B,1,Dactylis glomerata,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,B,1,Oxalis perennans,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,C,2,Bare,ground,21,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,C,2,Litter,ground,19,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,C,2,Lolium rigidum,exotic,34,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,C,2,Phalaris aquatica,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,C,2,Cirsium vulgare,exotic,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,C,2,Helminthotheca echioides,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,C,2,Rumex brownii,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,C,2,Symphyotrichum subulatum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Bare,ground,25,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Litter,ground,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Poa labillardierei var. labillardierei,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Phalaris aquatica,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Lolium rigidum,exotic,28,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Convolvulus arvensis,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Persicaria subsessilis,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Hordeum leporinum,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Cirsium vulgare,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,D,3,Helminthotheca echioides,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,E,4,Litter,ground,33,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,E,4,Bare,ground,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,E,4,Lolium rigidum,exotic,21,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,E,4,Convolvulus arvensis,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,E,4,Phalaris aquatica,exotic,31,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,2,E,4,Hordeum leporinum,exotic,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,W,-1,Cycnogeton procerum,native,37,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,W,-1,Phragmites australis,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,W,-1,Isolepis inundata,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,W,-1,Ceratophyllum demersum,native,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,A,0,Bare,ground,33,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,A,0,Litter,ground,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,A,0,Symphyotrichum subulatum,exotic,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,A,0,Plantago major,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,A,0,Lachnagrostis filiformis s.l.,native,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,A,0,Helminthotheca echioides,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,A,0,Isolepis inundata,native,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,A,0,Phragmites australis,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Bare,ground,22,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Litter,ground,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Poa labillardierei var. labillardierei,native,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Helminthotheca echioides,exotic,11,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Symphyotrichum subulatum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Cirsium vulgare,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Lolium rigidum,exotic,21,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Raphanus raphanistrum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Lachnagrostis filiformis s.l.,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,B,1,Alternanthera denticulata,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,C,2,Bare,ground,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,C,2,Poa labillardierei var. labillardierei,native,22,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,C,2,Dactylis glomerata,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,C,2,Phalaris aquatica,exotic,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,C,2,Lolium rigidum,exotic,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,C,2,Hordeum leporinum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,C,2,Cirsium vulgare,exotic,11,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,C,2,Symphyotrichum subulatum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,D,3,Bare,ground,27,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,D,3,Litter,ground,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,D,3,Lolium rigidum,exotic,28,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,D,3,Dactylis glomerata,exotic,11,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,D,3,Phalaris aquatica,exotic,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,D,3,Cirsium vulgare,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,D,3,Hordeum leporinum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,D,3,Poa labillardierei var. labillardierei,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,E,4,Bare,ground,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,E,4,Litter,ground,36,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,E,4,Phalaris aquatica,exotic,31,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,E,4,Lolium rigidum,exotic,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,E,4,Hordeum leporinum,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,E,4,Bromus catharticus,exotic,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,4,E,4,Dactylis glomerata,exotic,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,W,-1,Cycnogeton procerum,native,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,W,-1,Bolboschoenus medianus,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,W,-1,Ceratophyllum demersum,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Bare,ground,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Litter,ground,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Bolboschoenus medianus,native,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Juncus pauciflorus,native,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Lachnagrostis filiformis s.l.,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Plantago major,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Symphyotrichum subulatum,exotic,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Rumex bidens,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,A,0,Isolepis inundata,native,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Bare,ground,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Litter,ground,36,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Poa labillardierei var. labillardierei,native,25,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Bromus catharticus,exotic,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Helminthotheca echioides,exotic,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Symphyotrichum subulatum,exotic,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Plantago major,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Juncus pauciflorus,native,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Lysimachia arvensis,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Eucalyptus camaldulensis subsp. camaldulensis,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Senecio glomeratus,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,B,1,Lolium rigidum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Bare,ground,14,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Poa labillardierei var. labillardierei,native,30,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Lolium rigidum,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Cirsium vulgare,exotic,23,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Helminthotheca echioides,exotic,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Sonchus oleraceus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Litter,ground,26,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Bromus catharticus,exotic,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,C,2,Lysimachia arvensis,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,D,3,Litter,ground,36,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,D,3,Bare,ground,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,D,3,Cirsium vulgare,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,D,3,Lolium rigidum,exotic,23,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,D,3,Phalaris aquatica,exotic,31,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,D,3,Poa labillardierei var. labillardierei,native,12,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,D,3,Bromus catharticus,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,E,4,Litter,ground,38,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,E,4,Bare,ground,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,E,4,Phalaris aquatica,exotic,29,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,E,4,Lolium rigidum,exotic,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,5,E,4,Bromus catharticus,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,W,-1,Cycnogeton procerum,native,39,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,W,-1,Schoenoplectus tabernaemontani,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,W,-1,Ceratophyllum demersum,native,30,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,A,0,Cycnogeton procerum,native,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,A,0,Lachnagrostis filiformis s.l.,native,21,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,A,0,Isolepis inundata,native,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,A,0,Litter,ground,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,A,0,Symphyotrichum subulatum,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,A,0,Bare,ground,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,B,1,Bare,ground,34,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,B,1,Litter,ground,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,B,1,Lolium rigidum,exotic,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,B,1,Poa labillardierei var. labillardierei,native,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,B,1,Cirsium vulgare,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,B,1,Plantago major,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,B,1,Helminthotheca echioides,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Bare,ground,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Litter,ground,25,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Poa labillardierei var. labillardierei,native,27,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Cirsium vulgare,exotic,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Helminthotheca echioides,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Lolium rigidum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Symphyotrichum subulatum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Phalaris aquatica,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,C,2,Bromus catharticus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Litter,ground,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Bare,ground,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Phalaris aquatica,exotic,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Poa labillardierei var. labillardierei,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Bromus catharticus,exotic,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Dactylis glomerata,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Lolium rigidum,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Cirsium vulgare,exotic,16,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Helminthotheca echioides,exotic,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,D,3,Symphyotrichum subulatum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,E,4,Litter,ground,39,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,E,4,Bare,ground,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,E,4,Phalaris aquatica,exotic,25,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,E,4,Bromus catharticus,exotic,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,E,4,Dactylis glomerata,exotic,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,6,E,4,Poa labillardierei var. labillardierei,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,W,-1,Schoenoplectus tabernaemontani,native,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,W,-1,Ceratophyllum demersum,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,W,-1,Cycnogeton procerum,native,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,A,0,Litter,ground,11,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,A,0,Poa labillardierei var. labillardierei,native,28,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,A,0,Cycnogeton procerum,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,A,0,Persicaria subsessilis,native,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,A,0,Bromus catharticus,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,A,0,Lolium rigidum,exotic,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,A,0,Dactylis glomerata,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Litter,ground,26,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Bare,ground,14,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Dipsacus fullonum,exotic,14,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Cirsium vulgare,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Poa labillardierei var. labillardierei,native,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Helminthotheca echioides,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Dactylis glomerata,exotic,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Modiola caroliniana,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Lolium rigidum,exotic,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Bromus diandrus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,B,1,Bromus catharticus,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Bare,ground,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Cirsium vulgare,exotic,16,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Dactylis glomerata,exotic,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Lolium rigidum,exotic,19,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Poa labillardierei var. labillardierei,native,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Hordeum leporinum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Raphanus raphanistrum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Phalaris aquatica,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,C,2,Bromus catharticus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,D,3,Litter,ground,38,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,D,3,Bare,ground,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,D,3,Bromus catharticus,exotic,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,D,3,Phalaris aquatica,exotic,39,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,7,D,3,Lolium rigidum,exotic,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,W,-1,Schoenoplectus tabernaemontani,native,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,W,-1,Cycnogeton procerum,native,30,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,W,-1,Persicaria decipiens,native,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Bare,ground,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Litter,ground,27,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Schoenoplectus tabernaemontani,native,30,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Water,ground,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Cycnogeton procerum,native,19,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Paspalum distichum,exotic,16,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Alternanthera denticulata,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Persicaria decipiens,native,12,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,A,0,Persicaria subsessilis,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,B,1,Bare,ground,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,B,1,Litter,ground,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,B,1,Rumex bidens,native,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,B,1,Juncus pauciflorus,native,22,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,B,1,Paspalum distichum,exotic,23,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,B,1,Alternanthera denticulata,native,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,B,1,Bromus catharticus,exotic,1,0_1m,14/11/2017,2,0,
