...1,Raw level (m),Qual,AHD level (m)
2019-03-04T09:15:00Z,0.288,15,0.288
2019-03-04T09:30:00Z,0.288,15,0.288
2019-03-04T09:45:00Z,0.288,15,0.288
2019-03-04T10:00:00Z,0.288,15,0.288
2019-03-04T10:15:00Z,0.288,15,0.288
2019-03-04T10:30:00Z,0.288,15,0.288
2019-03-04T10:45:00Z,0.288,15,0.288
2019-03-04T11:00:00Z,0.288,15,0.288
2019-03-04T11:15:00Z,0.288,15,0.288
2019-03-04T11:30:00Z,0.288,15,0.288
2019-03-04T11:45:00Z,0.288,15,0.288
2019-03-04T12:00:00Z,0.288,15,0.288
2019-03-04T12:15:00Z,0.288,15,0.288
2019-03-04T12:30:00Z,0.288,15,0.288
2019-03-04T12:45:00Z,0.288,15,0.288
2019-03-04T13:00:00Z,0.287,15,0.287
2019-03-04T13:15:00Z,0.287,15,0.287
2019-03-04T13:30:00Z,0.287,15,0.287
2019-03-04T13:45:00Z,0.286,15,0.286
2019-03-04T14:00:00Z,0.286,15,0.286
2019-03-04T14:15:00Z,0.286,15,0.286
2019-03-04T14:30:00Z,0.285,15,0.285
2019-03-04T14:45:00Z,0.285,15,0.285
2019-03-04T15:00:00Z,0.284,15,0.284
2019-03-04T15:15:00Z,0.283,15,0.283
2019-03-04T15:30:00Z,0.283,15,0.283
2019-03-04T15:45:00Z,0.283,15,0.283
2019-03-04T16:00:00Z,0.283,15,0.283
2019-03-04T16:15:00Z,0.283,15,0.283
2019-03-04T16:30:00Z,0.283,15,0.283
2019-03-04T16:45:00Z,0.284,15,0.284
2019-03-04T17:00:00Z,0.285,15,0.285
2019-03-04T17:15:00Z,0.285,15,0.285
2019-03-04T17:30:00Z,0.286,15,0.286
2019-03-04T17:45:00Z,0.287,15,0.287
2019-03-04T18:00:00Z,0.287,15,0.287
2019-03-04T18:15:00Z,0.288,15,0.288
2019-03-04T18:30:00Z,0.289,15,0.289
2019-03-04T18:45:00Z,0.29,15,0.29
2019-03-04T19:00:00Z,0.29,15,0.29
2019-03-04T19:15:00Z,0.291,15,0.291
2019-03-04T19:30:00Z,0.292,15,0.292
2019-03-04T19:45:00Z,0.293,15,0.293
2019-03-04T20:00:00Z,0.293,15,0.293
2019-03-04T20:15:00Z,0.294,15,0.294
2019-03-04T20:30:00Z,0.295,15,0.295
2019-03-04T20:45:00Z,0.296,15,0.296
2019-03-04T21:00:00Z,0.296,15,0.296
2019-03-04T21:15:00Z,0.297,15,0.297
2019-03-04T21:30:00Z,0.298,15,0.298
2019-03-04T21:45:00Z,0.298,15,0.298
2019-03-04T22:00:00Z,0.299,15,0.299
2019-03-04T22:15:00Z,0.299,15,0.299
2019-03-04T22:30:00Z,0.3,15,0.3
2019-03-04T22:45:00Z,0.3,15,0.3
2019-03-04T23:00:00Z,0.3,15,0.3
2019-03-04T23:15:00Z,0.3,15,0.3
2019-03-04T23:30:00Z,0.3,15,0.3
2019-03-04T23:45:00Z,0.3,15,0.3
2019-03-05T00:00:00Z,0.3,15,0.3
2019-03-05T00:15:00Z,0.3,15,0.3
2019-03-05T00:30:00Z,0.299,15,0.299
2019-03-05T00:45:00Z,0.299,15,0.299
2019-03-05T01:00:00Z,0.298,15,0.298
2019-03-05T01:15:00Z,0.298,15,0.298
2019-03-05T01:30:00Z,0.297,15,0.297
2019-03-05T01:45:00Z,0.296,15,0.296
2019-03-05T02:00:00Z,0.295,15,0.295
2019-03-05T02:15:00Z,0.294,15,0.294
2019-03-05T02:30:00Z,0.293,15,0.293
2019-03-05T02:45:00Z,0.292,15,0.292
2019-03-05T03:00:00Z,0.291,15,0.291
2019-03-05T03:15:00Z,0.29,15,0.29
2019-03-05T03:30:00Z,0.289,15,0.289
2019-03-05T03:45:00Z,0.287,15,0.287
2019-03-05T04:00:00Z,0.286,15,0.286
2019-03-05T04:15:00Z,0.284,15,0.284
2019-03-05T04:30:00Z,0.283,15,0.283
2019-03-05T04:45:00Z,0.282,15,0.282
2019-03-05T05:00:00Z,0.281,15,0.281
2019-03-05T05:15:00Z,0.279,15,0.279
2019-03-05T05:30:00Z,0.278,15,0.278
2019-03-05T05:45:00Z,0.277,15,0.277
2019-03-05T06:00:00Z,0.275,15,0.275
2019-03-05T06:15:00Z,0.274,15,0.274
2019-03-05T06:30:00Z,0.273,15,0.273
2019-03-05T06:45:00Z,0.271,15,0.271
2019-03-05T07:00:00Z,0.27,15,0.27
2019-03-05T07:15:00Z,0.268,15,0.268
2019-03-05T07:30:00Z,0.266,15,0.266
2019-03-05T07:45:00Z,0.264,15,0.264
2019-03-05T08:00:00Z,0.262,15,0.262
2019-03-05T08:15:00Z,0.261,15,0.261
2019-03-05T08:30:00Z,0.259,15,0.259
2019-03-05T08:45:00Z,0.258,15,0.258
2019-03-05T09:00:00Z,0.256,15,0.256
2019-03-05T09:15:00Z,0.255,15,0.255
2019-03-05T09:30:00Z,0.253,15,0.253
2019-03-05T09:45:00Z,0.251,15,0.251
2019-03-05T10:00:00Z,0.25,15,0.25
2019-03-05T10:15:00Z,0.249,15,0.249
2019-03-05T10:30:00Z,0.247,15,0.247
2019-03-05T10:45:00Z,0.246,15,0.246
2019-03-05T11:00:00Z,0.245,15,0.245
2019-03-05T11:15:00Z,0.243,15,0.243
2019-03-05T11:30:00Z,0.243,15,0.243
2019-03-05T11:45:00Z,0.241,15,0.241
2019-03-05T12:00:00Z,0.241,15,0.241
2019-03-05T12:15:00Z,0.239,15,0.239
2019-03-05T12:30:00Z,0.238,15,0.238
2019-03-05T12:45:00Z,0.237,15,0.237
2019-03-05T13:00:00Z,0.236,15,0.236
2019-03-05T13:15:00Z,0.235,15,0.235
2019-03-05T13:30:00Z,0.234,15,0.234
2019-03-05T13:45:00Z,0.233,15,0.233
2019-03-05T14:00:00Z,0.232,15,0.232
2019-03-05T14:15:00Z,0.231,15,0.231
2019-03-05T14:30:00Z,0.23,15,0.23
2019-03-05T14:45:00Z,0.229,15,0.229
2019-03-05T15:00:00Z,0.228,15,0.228
2019-03-05T15:15:00Z,0.227,15,0.227
2019-03-05T15:30:00Z,0.226,15,0.226
2019-03-05T15:45:00Z,0.225,15,0.225
2019-03-05T16:00:00Z,0.224,15,0.224
2019-03-05T16:15:00Z,0.224,15,0.224
2019-03-05T16:30:00Z,0.223,15,0.223
2019-03-05T16:45:00Z,0.222,15,0.222
2019-03-05T17:00:00Z,0.222,15,0.222
2019-03-05T17:15:00Z,0.221,15,0.221
2019-03-05T17:30:00Z,0.22,15,0.22
2019-03-05T17:45:00Z,0.22,15,0.22
2019-03-05T18:00:00Z,0.22,15,0.22
2019-03-05T18:15:00Z,0.219,15,0.219
2019-03-05T18:30:00Z,0.219,15,0.219
2019-03-05T18:45:00Z,0.219,15,0.219
2019-03-05T19:00:00Z,0.219,15,0.219
2019-03-05T19:15:00Z,0.218,15,0.218
2019-03-05T19:30:00Z,0.217,15,0.217
2019-03-05T19:45:00Z,0.216,15,0.216
2019-03-05T20:00:00Z,0.216,15,0.216
2019-03-05T20:15:00Z,0.215,15,0.215
2019-03-05T20:30:00Z,0.215,15,0.215
2019-03-05T20:45:00Z,0.215,15,0.215
2019-03-05T21:00:00Z,0.214,15,0.214
2019-03-05T21:15:00Z,0.214,15,0.214
2019-03-05T21:30:00Z,0.214,15,0.214
2019-03-05T21:45:00Z,0.214,15,0.214
2019-03-05T22:00:00Z,0.214,15,0.214
2019-03-05T22:15:00Z,0.214,15,0.214
2019-03-05T22:30:00Z,0.214,15,0.214
2019-03-05T22:45:00Z,0.214,15,0.214
2019-03-05T23:00:00Z,0.215,15,0.215
2019-03-05T23:15:00Z,0.215,15,0.215
2019-03-05T23:30:00Z,0.216,15,0.216
2019-03-05T23:45:00Z,0.216,15,0.216
2019-03-06T00:00:00Z,0.217,15,0.217
2019-03-06T00:15:00Z,0.218,15,0.218
2019-03-06T00:30:00Z,0.218,15,0.218
2019-03-06T00:45:00Z,0.219,15,0.219
2019-03-06T01:00:00Z,0.219,15,0.219
2019-03-06T01:15:00Z,0.22,15,0.22
2019-03-06T01:30:00Z,0.221,15,0.221
2019-03-06T01:45:00Z,0.221,15,0.221
2019-03-06T02:00:00Z,0.222,15,0.222
2019-03-06T02:15:00Z,0.223,15,0.223
2019-03-06T02:30:00Z,0.224,15,0.224
2019-03-06T02:45:00Z,0.224,15,0.224
2019-03-06T03:00:00Z,0.225,15,0.225
2019-03-06T03:15:00Z,0.226,15,0.226
2019-03-06T03:30:00Z,0.226,15,0.226
2019-03-06T03:45:00Z,0.227,15,0.227
2019-03-06T04:00:00Z,0.228,15,0.228
2019-03-06T04:15:00Z,0.228,15,0.228
2019-03-06T04:30:00Z,0.229,15,0.229
2019-03-06T04:45:00Z,0.23,15,0.23
2019-03-06T05:00:00Z,0.231,15,0.231
2019-03-06T05:15:00Z,0.232,15,0.232
2019-03-06T05:30:00Z,0.233,15,0.233
2019-03-06T05:45:00Z,0.234,15,0.234
2019-03-06T06:00:00Z,0.235,15,0.235
2019-03-06T06:15:00Z,0.236,15,0.236
2019-03-06T06:30:00Z,0.237,15,0.237
2019-03-06T06:45:00Z,0.238,15,0.238
2019-03-06T07:00:00Z,0.239,15,0.239
2019-03-06T07:15:00Z,0.241,15,0.241
2019-03-06T07:30:00Z,0.242,15,0.242
2019-03-06T07:45:00Z,0.243,15,0.243
2019-03-06T08:00:00Z,0.244,15,0.244
2019-03-06T08:15:00Z,0.245,15,0.245
2019-03-06T08:30:00Z,0.246,15,0.246
2019-03-06T08:45:00Z,0.247,15,0.247
2019-03-06T09:00:00Z,0.249,15,0.249
2019-03-06T09:15:00Z,0.25,15,0.25
2019-03-06T09:30:00Z,0.251,15,0.251
2019-03-06T09:45:00Z,0.252,15,0.252
2019-03-06T10:00:00Z,0.254,15,0.254
2019-03-06T10:15:00Z,0.256,15,0.256
2019-03-06T10:30:00Z,0.258,15,0.258
2019-03-06T10:45:00Z,0.26,15,0.26
2019-03-06T11:00:00Z,0.261,15,0.261
2019-03-06T11:15:00Z,0.263,15,0.263
2019-03-06T11:30:00Z,0.264,15,0.264
2019-03-06T11:45:00Z,0.265,15,0.265
2019-03-06T12:00:00Z,0.267,15,0.267
2019-03-06T12:15:00Z,0.268,15,0.268
2019-03-06T12:30:00Z,0.269,15,0.269
2019-03-06T12:45:00Z,0.27,15,0.27
2019-03-06T13:00:00Z,0.271,15,0.271
2019-03-06T13:15:00Z,0.272,15,0.272
2019-03-06T13:30:00Z,0.273,15,0.273
2019-03-06T13:45:00Z,0.274,15,0.274
2019-03-06T14:00:00Z,0.275,15,0.275
2019-03-06T14:15:00Z,0.275,15,0.275
2019-03-06T14:30:00Z,0.276,15,0.276
2019-03-06T14:45:00Z,0.277,15,0.277
2019-03-06T15:00:00Z,0.278,15,0.278
2019-03-06T15:15:00Z,0.279,15,0.279
2019-03-06T15:30:00Z,0.279,15,0.279
2019-03-06T15:45:00Z,0.28,15,0.28
2019-03-06T16:00:00Z,0.28,15,0.28
2019-03-06T16:15:00Z,0.28,15,0.28
2019-03-06T16:30:00Z,0.28,15,0.28
2019-03-06T16:45:00Z,0.28,15,0.28
2019-03-06T17:00:00Z,0.28,15,0.28
2019-03-06T17:15:00Z,0.28,15,0.28
2019-03-06T17:30:00Z,0.28,15,0.28
2019-03-06T17:45:00Z,0.28,15,0.28
2019-03-06T18:00:00Z,0.28,15,0.28
2019-03-06T18:15:00Z,0.28,15,0.28
2019-03-06T18:30:00Z,0.28,15,0.28
2019-03-06T18:45:00Z,0.28,15,0.28
2019-03-06T19:00:00Z,0.28,15,0.28
2019-03-06T19:15:00Z,0.28,15,0.28
2019-03-06T19:30:00Z,0.28,15,0.28
2019-03-06T19:45:00Z,0.279,15,0.279
2019-03-06T20:00:00Z,0.278,15,0.278
2019-03-06T20:15:00Z,0.277,15,0.277
2019-03-06T20:30:00Z,0.276,15,0.276
2019-03-06T20:45:00Z,0.275,15,0.275
2019-03-06T21:00:00Z,0.274,15,0.274
2019-03-06T21:15:00Z,0.273,15,0.273
2019-03-06T21:30:00Z,0.272,15,0.272
2019-03-06T21:45:00Z,0.271,15,0.271
2019-03-06T22:00:00Z,0.269,15,0.269
2019-03-06T22:15:00Z,0.268,15,0.268
2019-03-06T22:30:00Z,0.266,15,0.266
2019-03-06T22:45:00Z,0.265,15,0.265
2019-03-06T23:00:00Z,0.263,15,0.263
2019-03-06T23:15:00Z,0.262,15,0.262
2019-03-06T23:30:00Z,0.26,15,0.26
2019-03-06T23:45:00Z,0.259,15,0.259
2019-03-07T00:00:00Z,0.258,15,0.258
2019-03-07T00:15:00Z,0.256,15,0.256
2019-03-07T00:30:00Z,0.255,15,0.255
2019-03-07T00:45:00Z,0.253,15,0.253
2019-03-07T01:00:00Z,0.252,15,0.252
2019-03-07T01:15:00Z,0.251,15,0.251
2019-03-07T01:30:00Z,0.25,15,0.25
2019-03-07T01:45:00Z,0.249,15,0.249
2019-03-07T02:00:00Z,0.248,15,0.248
2019-03-07T02:15:00Z,0.247,15,0.247
2019-03-07T02:30:00Z,0.246,15,0.246
2019-03-07T02:45:00Z,0.245,15,0.245
2019-03-07T03:00:00Z,0.245,15,0.245
2019-03-07T03:15:00Z,0.244,15,0.244
2019-03-07T03:30:00Z,0.244,15,0.244
2019-03-07T03:45:00Z,0.244,15,0.244
2019-03-07T04:00:00Z,0.244,15,0.244
2019-03-07T04:15:00Z,0.244,15,0.244
2019-03-07T04:30:00Z,0.244,15,0.244
2019-03-07T04:45:00Z,0.245,15,0.245
2019-03-07T05:00:00Z,0.246,15,0.246
2019-03-07T05:15:00Z,0.247,15,0.247
2019-03-07T05:30:00Z,0.249,15,0.249
2019-03-07T05:45:00Z,0.251,15,0.251
2019-03-07T06:00:00Z,0.253,15,0.253
2019-03-07T06:15:00Z,0.256,15,0.256
2019-03-07T06:30:00Z,0.258,15,0.258
2019-03-07T06:45:00Z,0.261,15,0.261
2019-03-07T07:00:00Z,0.264,15,0.264
2019-03-07T07:15:00Z,0.268,15,0.268
2019-03-07T07:30:00Z,0.271,15,0.271
2019-03-07T07:45:00Z,0.274,15,0.274
2019-03-07T08:00:00Z,0.278,15,0.278
2019-03-07T08:15:00Z,0.281,15,0.281
2019-03-07T08:30:00Z,0.284,15,0.284
2019-03-07T08:45:00Z,0.287,15,0.287
2019-03-07T09:00:00Z,0.29,15,0.29
2019-03-07T09:15:00Z,0.293,15,0.293
2019-03-07T09:30:00Z,0.296,15,0.296
2019-03-07T09:45:00Z,0.299,15,0.299
2019-03-07T10:00:00Z,0.302,15,0.302
2019-03-07T10:15:00Z,0.305,15,0.305
2019-03-07T10:30:00Z,0.307,15,0.307
2019-03-07T10:45:00Z,0.31,15,0.31
2019-03-07T11:00:00Z,0.312,15,0.312
2019-03-07T11:15:00Z,0.314,15,0.314
2019-03-07T11:30:00Z,0.315,15,0.315
2019-03-07T11:45:00Z,0.316,15,0.316
2019-03-07T12:00:00Z,0.316,15,0.316
2019-03-07T12:15:00Z,0.317,15,0.317
2019-03-07T12:30:00Z,0.317,15,0.317
2019-03-07T12:45:00Z,0.318,15,0.318
2019-03-07T13:00:00Z,0.318,15,0.318
2019-03-07T13:15:00Z,0.319,15,0.319
2019-03-07T13:30:00Z,0.319,15,0.319
2019-03-07T13:45:00Z,0.319,15,0.319
2019-03-07T14:00:00Z,0.319,15,0.319
2019-03-07T14:15:00Z,0.32,15,0.32
2019-03-07T14:30:00Z,0.32,15,0.32
2019-03-07T14:45:00Z,0.32,15,0.32
2019-03-07T15:00:00Z,0.321,15,0.321
2019-03-07T15:15:00Z,0.321,15,0.321
2019-03-07T15:30:00Z,0.321,15,0.321
2019-03-07T15:45:00Z,0.322,15,0.322
2019-03-07T16:00:00Z,0.322,15,0.322
2019-03-07T16:15:00Z,0.323,15,0.323
2019-03-07T16:30:00Z,0.324,15,0.324
2019-03-07T16:45:00Z,0.325,15,0.325
2019-03-07T17:00:00Z,0.327,15,0.327
2019-03-07T17:15:00Z,0.328,15,0.328
2019-03-07T17:30:00Z,0.33,15,0.33
2019-03-07T17:45:00Z,0.331,15,0.331
2019-03-07T18:00:00Z,0.333,15,0.333
2019-03-07T18:15:00Z,0.335,15,0.335
2019-03-07T18:30:00Z,0.337,15,0.337
2019-03-07T18:45:00Z,0.34,15,0.34
2019-03-07T19:00:00Z,0.342,15,0.342
2019-03-07T19:15:00Z,0.344,15,0.344
2019-03-07T19:30:00Z,0.346,15,0.346
2019-03-07T19:45:00Z,0.348,15,0.348
2019-03-07T20:00:00Z,0.351,15,0.351
2019-03-07T20:15:00Z,0.353,15,0.353
2019-03-07T20:30:00Z,0.356,15,0.356
2019-03-07T20:45:00Z,0.359,15,0.359
2019-03-07T21:00:00Z,0.362,15,0.362
2019-03-07T21:15:00Z,0.364,15,0.364
2019-03-07T21:30:00Z,0.366,15,0.366
2019-03-07T21:45:00Z,0.368,15,0.368
2019-03-07T22:00:00Z,0.37,15,0.37
2019-03-07T22:15:00Z,0.371,15,0.371
2019-03-07T22:30:00Z,0.372,15,0.372
2019-03-07T22:45:00Z,0.373,15,0.373
2019-03-07T23:00:00Z,0.374,15,0.374
2019-03-07T23:15:00Z,0.375,15,0.375
2019-03-07T23:30:00Z,0.376,15,0.376
2019-03-07T23:45:00Z,0.376,15,0.376
2019-03-08T00:00:00Z,0.377,15,0.377
2019-03-08T00:15:00Z,0.377,15,0.377
2019-03-08T00:30:00Z,0.378,15,0.378
2019-03-08T00:45:00Z,0.378,15,0.378
2019-03-08T01:00:00Z,0.379,15,0.379
2019-03-08T01:15:00Z,0.379,15,0.379
2019-03-08T01:30:00Z,0.379,15,0.379
2019-03-08T01:45:00Z,0.38,15,0.38
2019-03-08T02:00:00Z,0.38,15,0.38
2019-03-08T02:15:00Z,0.38,15,0.38
2019-03-08T02:30:00Z,0.38,15,0.38
2019-03-08T02:45:00Z,0.38,15,0.38
2019-03-08T03:00:00Z,0.381,15,0.381
2019-03-08T03:15:00Z,0.381,15,0.381
2019-03-08T03:30:00Z,0.381,15,0.381
2019-03-08T03:45:00Z,0.381,15,0.381
2019-03-08T04:00:00Z,0.381,15,0.381
2019-03-08T04:15:00Z,0.381,15,0.381
2019-03-08T04:30:00Z,0.381,15,0.381
2019-03-08T04:45:00Z,0.381,15,0.381
2019-03-08T05:00:00Z,0.381,15,0.381
2019-03-08T05:15:00Z,0.381,15,0.381
2019-03-08T05:30:00Z,0.381,15,0.381
2019-03-08T05:45:00Z,0.381,15,0.381
2019-03-08T06:00:00Z,0.38,15,0.38
2019-03-08T06:15:00Z,0.38,15,0.38
2019-03-08T06:30:00Z,0.379,15,0.379
2019-03-08T06:45:00Z,0.379,15,0.379
2019-03-08T07:00:00Z,0.378,15,0.378
2019-03-08T07:15:00Z,0.378,15,0.378
2019-03-08T07:30:00Z,0.377,15,0.377
2019-03-08T07:45:00Z,0.376,15,0.376
2019-03-08T08:00:00Z,0.376,15,0.376
2019-03-08T08:15:00Z,0.375,15,0.375
2019-03-08T08:30:00Z,0.374,15,0.374
2019-03-08T08:45:00Z,0.373,15,0.373
2019-03-08T09:00:00Z,0.373,15,0.373
2019-03-08T09:15:00Z,0.372,15,0.372
2019-03-08T09:30:00Z,0.371,15,0.371
2019-03-08T09:45:00Z,0.37,15,0.37
2019-03-08T10:00:00Z,0.369,15,0.369
2019-03-08T10:15:00Z,0.368,15,0.368
2019-03-08T10:30:00Z,0.368,15,0.368
2019-03-08T10:45:00Z,0.367,15,0.367
2019-03-08T11:00:00Z,0.366,15,0.366
2019-03-08T11:15:00Z,0.365,15,0.365
2019-03-08T11:30:00Z,0.364,15,0.364
2019-03-08T11:45:00Z,0.363,15,0.363
2019-03-08T12:00:00Z,0.362,15,0.362
2019-03-08T12:15:00Z,0.361,15,0.361
2019-03-08T12:30:00Z,0.36,15,0.36
2019-03-08T12:45:00Z,0.359,15,0.359
2019-03-08T13:00:00Z,0.358,15,0.358
2019-03-08T13:15:00Z,0.357,15,0.357
2019-03-08T13:30:00Z,0.356,15,0.356
2019-03-08T13:45:00Z,0.355,15,0.355
2019-03-08T14:00:00Z,0.354,15,0.354
2019-03-08T14:15:00Z,0.353,15,0.353
2019-03-08T14:30:00Z,0.352,15,0.352
2019-03-08T14:45:00Z,0.35,15,0.35
2019-03-08T15:00:00Z,0.349,15,0.349
2019-03-08T15:15:00Z,0.348,15,0.348
2019-03-08T15:30:00Z,0.347,15,0.347
2019-03-08T15:45:00Z,0.346,15,0.346
2019-03-08T16:00:00Z,0.345,15,0.345
2019-03-08T16:15:00Z,0.343,15,0.343
2019-03-08T16:30:00Z,0.342,15,0.342
2019-03-08T16:45:00Z,0.341,15,0.341
2019-03-08T17:00:00Z,0.34,15,0.34
2019-03-08T17:15:00Z,0.339,15,0.339
2019-03-08T17:30:00Z,0.337,15,0.337
2019-03-08T17:45:00Z,0.336,15,0.336
2019-03-08T18:00:00Z,0.335,15,0.335
2019-03-08T18:15:00Z,0.334,15,0.334
2019-03-08T18:30:00Z,0.333,15,0.333
2019-03-08T18:45:00Z,0.332,15,0.332
2019-03-08T19:00:00Z,0.331,15,0.331
2019-03-08T19:15:00Z,0.33,15,0.33
2019-03-08T19:30:00Z,0.329,15,0.329
2019-03-08T19:45:00Z,0.329,15,0.329
2019-03-08T20:00:00Z,0.328,15,0.328
2019-03-08T20:15:00Z,0.327,15,0.327
2019-03-08T20:30:00Z,0.327,15,0.327
2019-03-08T20:45:00Z,0.326,15,0.326
2019-03-08T21:00:00Z,0.326,15,0.326
2019-03-08T21:15:00Z,0.326,15,0.326
2019-03-08T21:30:00Z,0.326,15,0.326
2019-03-08T21:45:00Z,0.326,15,0.326
2019-03-08T22:00:00Z,0.326,15,0.326
2019-03-08T22:15:00Z,0.325,15,0.325
2019-03-08T22:30:00Z,0.325,15,0.325
2019-03-08T22:45:00Z,0.325,15,0.325
2019-03-08T23:00:00Z,0.325,15,0.325
2019-03-08T23:15:00Z,0.325,15,0.325
2019-03-08T23:30:00Z,0.325,15,0.325
2019-03-08T23:45:00Z,0.325,15,0.325
2019-03-09T00:00:00Z,0.325,15,0.325
2019-03-09T00:15:00Z,0.325,15,0.325
2019-03-09T00:30:00Z,0.325,15,0.325
2019-03-09T00:45:00Z,0.325,15,0.325
2019-03-09T01:00:00Z,0.325,15,0.325
2019-03-09T01:15:00Z,0.325,15,0.325
2019-03-09T01:30:00Z,0.325,15,0.325
2019-03-09T01:45:00Z,0.324,15,0.324
2019-03-09T02:00:00Z,0.324,15,0.324
2019-03-09T02:15:00Z,0.323,15,0.323
2019-03-09T02:30:00Z,0.323,15,0.323
2019-03-09T02:45:00Z,0.322,15,0.322
2019-03-09T03:00:00Z,0.322,15,0.322
2019-03-09T03:15:00Z,0.322,15,0.322
2019-03-09T03:30:00Z,0.322,15,0.322
2019-03-09T03:45:00Z,0.322,15,0.322
2019-03-09T04:00:00Z,0.321,15,0.321
2019-03-09T04:15:00Z,0.321,15,0.321
2019-03-09T04:30:00Z,0.321,15,0.321
2019-03-09T04:45:00Z,0.321,15,0.321
2019-03-09T05:00:00Z,0.321,15,0.321
2019-03-09T05:15:00Z,0.321,15,0.321
2019-03-09T05:30:00Z,0.321,15,0.321
2019-03-09T05:45:00Z,0.321,15,0.321
2019-03-09T06:00:00Z,0.322,15,0.322
2019-03-09T06:15:00Z,0.322,15,0.322
2019-03-09T06:30:00Z,0.322,15,0.322
2019-03-09T06:45:00Z,0.322,15,0.322
2019-03-09T07:00:00Z,0.322,15,0.322
2019-03-09T07:15:00Z,0.322,15,0.322
2019-03-09T07:30:00Z,0.322,15,0.322
2019-03-09T07:45:00Z,0.322,15,0.322
2019-03-09T08:00:00Z,0.322,15,0.322
2019-03-09T08:15:00Z,0.322,15,0.322
2019-03-09T08:30:00Z,0.322,15,0.322
2019-03-09T08:45:00Z,0.322,15,0.322
2019-03-09T09:00:00Z,0.322,15,0.322
2019-03-09T09:15:00Z,0.322,15,0.322
2019-03-09T09:30:00Z,0.321,15,0.321
2019-03-09T09:45:00Z,0.321,15,0.321
2019-03-09T10:00:00Z,0.32,15,0.32
2019-03-09T10:15:00Z,0.319,15,0.319
2019-03-09T10:30:00Z,0.318,15,0.318
2019-03-09T10:45:00Z,0.317,15,0.317
2019-03-09T11:00:00Z,0.316,15,0.316
2019-03-09T11:15:00Z,0.314,15,0.314
2019-03-09T11:30:00Z,0.313,15,0.313
2019-03-09T11:45:00Z,0.311,15,0.311
2019-03-09T12:00:00Z,0.309,15,0.309
2019-03-09T12:15:00Z,0.307,15,0.307
2019-03-09T12:30:00Z,0.305,15,0.305
2019-03-09T12:45:00Z,0.303,15,0.303
2019-03-09T13:00:00Z,0.301,15,0.301
2019-03-09T13:15:00Z,0.298,15,0.298
2019-03-09T13:30:00Z,0.295,15,0.295
2019-03-09T13:45:00Z,0.293,15,0.293
2019-03-09T14:00:00Z,0.292,15,0.292
2019-03-09T14:15:00Z,0.29,15,0.29
2019-03-09T14:30:00Z,0.288,15,0.288
2019-03-09T14:45:00Z,0.286,15,0.286
2019-03-09T15:00:00Z,0.284,15,0.284
2019-03-09T15:15:00Z,0.281,15,0.281
2019-03-09T15:30:00Z,0.279,15,0.279
2019-03-09T15:45:00Z,0.276,15,0.276
2019-03-09T16:00:00Z,0.273,15,0.273
2019-03-09T16:15:00Z,0.27,15,0.27
2019-03-09T16:30:00Z,0.267,15,0.267
2019-03-09T16:45:00Z,0.264,15,0.264
2019-03-09T17:00:00Z,0.261,15,0.261
2019-03-09T17:15:00Z,0.258,15,0.258
2019-03-09T17:30:00Z,0.255,15,0.255
2019-03-09T17:45:00Z,0.252,15,0.252
2019-03-09T18:00:00Z,0.25,15,0.25
2019-03-09T18:15:00Z,0.247,15,0.247
2019-03-09T18:30:00Z,0.245,15,0.245
2019-03-09T18:45:00Z,0.242,15,0.242
2019-03-09T19:00:00Z,0.24,15,0.24
2019-03-09T19:15:00Z,0.238,15,0.238
2019-03-09T19:30:00Z,0.236,15,0.236
2019-03-09T19:45:00Z,0.234,15,0.234
2019-03-09T20:00:00Z,0.232,15,0.232
2019-03-09T20:15:00Z,0.231,15,0.231
2019-03-09T20:30:00Z,0.229,15,0.229
2019-03-09T20:45:00Z,0.228,15,0.228
2019-03-09T21:00:00Z,0.227,15,0.227
2019-03-09T21:15:00Z,0.225,15,0.225
2019-03-09T21:30:00Z,0.224,15,0.224
2019-03-09T21:45:00Z,0.223,15,0.223
2019-03-09T22:00:00Z,0.223,15,0.223
2019-03-09T22:15:00Z,0.222,15,0.222
2019-03-09T22:30:00Z,0.221,15,0.221
2019-03-09T22:45:00Z,0.221,15,0.221
2019-03-09T23:00:00Z,0.22,15,0.22
2019-03-09T23:15:00Z,0.219,15,0.219
2019-03-09T23:30:00Z,0.219,15,0.219
2019-03-09T23:45:00Z,0.218,15,0.218
2019-03-10T00:00:00Z,0.218,15,0.218
2019-03-10T00:15:00Z,0.218,15,0.218
2019-03-10T00:30:00Z,0.218,15,0.218
2019-03-10T00:45:00Z,0.218,15,0.218
2019-03-10T01:00:00Z,0.217,15,0.217
2019-03-10T01:15:00Z,0.217,15,0.217
2019-03-10T01:30:00Z,0.217,15,0.217
2019-03-10T01:45:00Z,0.217,15,0.217
2019-03-10T02:00:00Z,0.217,15,0.217
2019-03-10T02:15:00Z,0.217,15,0.217
2019-03-10T02:30:00Z,0.217,15,0.217
2019-03-10T02:45:00Z,0.217,15,0.217
2019-03-10T03:00:00Z,0.218,15,0.218
2019-03-10T03:15:00Z,0.219,15,0.219
2019-03-10T03:30:00Z,0.219,15,0.219
2019-03-10T03:45:00Z,0.22,15,0.22
2019-03-10T04:00:00Z,0.222,15,0.222
2019-03-10T04:15:00Z,0.223,15,0.223
2019-03-10T04:30:00Z,0.224,15,0.224
2019-03-10T04:45:00Z,0.226,15,0.226
